date, registeredUsers, appOpens
2020-3Q,Apple,322529,0.06870749705010382
2020-3Q,Realme,167279,0.035635001500777655
2020-3Q,OnePlus,50950,0.01085374330588192
2020-3Q,Huawei,50512,0.010760437328100246
2020-3Q,Motorola,44739,0.00953063045656234
2020-3Q,Lenovo,31345,0.006677342177092616
2020-3Q,Others,290139,0.06180754129588369
2020-2Q,Xiaomi,1025347,0.24265805478713548
2020-2Q,Samsung,957955,0.2267091012833805
2020-2Q,Vivo,759075,0.1796422703119479
2020-2Q,Oppo,599062,0.1417736820967838
2020-2Q,Apple,293955,0.06956722796765623
2020-2Q,Realme,145881,0.03452411689935418
2020-2Q,OnePlus,48354,0.011443430937211646
2020-2Q,Huawei,46802,0.011076135474280916
2020-2Q,Motorola,42817,0.010133047574938806
2020-2Q,Lenovo,30136,0.007131969117835342
2020-2Q,Others,276097,0.06534096354947519
2020-1Q,Xiaomi,912905,0.2441247524402982
2020-1Q,Samsung,851006,0.22757201359967183
2020-1Q,Vivo,654259,0.17495885815811837
2020-1Q,Oppo,515340,0.13780979392443166
2020-1Q,Apple,267276,0.07147368820768113
2020-1Q,Realme,126920,0.033940348206793314
2020-1Q,OnePlus,46432,0.012416626598942854
2020-1Q,Huawei,42483,0.011360603631178696
2020-1Q,Motorola,40631,0.010865350519935542
2020-1Q,Lenovo,28708,0.007676958054842597
2020-1Q,Others,253542,0.06780100665810582
2024-2Q,null,null,null
2024-1Q,null,null,null
2021-4Q,Xiaomi,1040847,0.2472560873491035
2021-4Q,Vivo,889004,0.21118536218839312
2021-4Q,Oppo,590804,0.14034712635978175
2021-4Q,Samsung,559238,0.13284853564158608
2021-4Q,Realme,501363,0.11910016911381652
2021-4Q,Huawei,54361,0.01291360609617419
2021-4Q,Apple,53459,0.012699333498194956
2021-4Q,Tecno,46362,0.011013421493917106
2021-4Q,OnePlus,45171,0.010730496145587541
2021-4Q,Motorola,43263,0.010277245461613729
2021-4Q,Others,385719,0.0916286166518315
2021-3Q,Xiaomi,977013,0.24933469100263367
2021-3Q,Vivo,827232,0.21111043057512097
2021-3Q,Oppo,549403,0.14020819297278536
2021-3Q,Samsung,540646,0.1379733978481452
2021-3Q,Realme,422801,0.10789923643861905
2021-3Q,Huawei,56098,0.014316265490700475
2021-3Q,Apple,45531,0.011619556562748821
2021-3Q,Gionee,44481,0.011351595516628897
2021-3Q,Asus,43763,0.01116836120128213
2021-3Q,Motorola,42384,0.010816439027377963
2021-3Q,Others,369128,0.09420183336395745
2021-2Q,Xiaomi,909274,0.25138510435005706
2021-2Q,Vivo,753920,0.2084347049091858
2021-2Q,Samsung,522765,0.14452775959233144
2021-2Q,Oppo,503448,0.13918722850848866
2021-2Q,Realme,358841,0.0992080299558536
2021-2Q,Huawei,51958,0.014364720922208559
2021-2Q,Asus,45364,0.012541691364468784
2021-2Q,Motorola,42821,0.011838633407942813
2021-2Q,Apple,41622,0.011507148354905204
2021-2Q,Gionee,41574,0.011493877894066334
2021-2Q,Others,345469,0.09551110074049171
2021-1Q,Xiaomi,852998,0.2539857696173947
2021-1Q,Vivo,692740,0.20626789517062644
2021-1Q,Samsung,495482,0.14753302716016445
2021-1Q,Oppo,467440,0.13918333706521585
2021-1Q,Realme,303919,0.09049388288876291
2021-1Q,Huawei,53218,0.01584600982358518
2021-1Q,Asus,46880,0.013958828601782729
2021-1Q,Motorola,43119,0.012838966093862402
2021-1Q,Gionee,41879,0.012469747931187262
2021-1Q,Apple,37442,0.011148601973292425
2021-1Q,Others,323331,0.09627393367412566
2022-4Q,null,null,null
2022-3Q,null,null,null
2022-2Q,null,null,null
2022-1Q,Xiaomi,1094829,0.24369667467912154
2022-1Q,Vivo,949299,0.21130332643382246
2022-1Q,Oppo,636621,0.1417047052378929
2022-1Q,Samsung,577746,0.1285997895645473
2022-1Q,Realme,573316,0.12761372117502848
2022-1Q,Apple,59621,0.013270966919074948
2022-1Q,Tecno,55957,0.012455401551310391
2022-1Q,Huawei,54586,0.01215023230480242
2022-1Q,OnePlus,52178,0.01161423847140257
2022-1Q,Infinix,47589,0.010592778462485663
2022-1Q,Others,390847,0.08699816520051133
2019-4Q,Xiaomi,517791,0.2667348368551736
2019-4Q,Vivo,355815,0.18329452612274755
2019-4Q,Samsung,302655,0.15590968566159424
2019-4Q,Oppo,254644,0.1311773008726471
2019-4Q,Realme,140535,0.0723951947744202
2019-4Q,Huawei,35293,0.0181808347327969
2019-4Q,Gionee,33438,0.017225250100452293
2019-4Q,Motorola,32828,0.01691101472270016
2019-4Q,Asus,28977,0.014927210723153481
2019-4Q,Lenovo,26680,0.013743934226929457
2019-4Q,Others,212564,0.10950021120738504
2019-3Q,Xiaomi,463729,0.2678156744091762
2019-3Q,Vivo,309395,0.17868373680280308
2019-3Q,Samsung,272124,0.15715875561572096
2019-3Q,Oppo,222464,0.1284788016099122
2019-3Q,Realme,119091,0.06877817967188424
2019-3Q,Huawei,31407,0.01813836720621095
2019-3Q,Gionee,30833,0.0178068671337314
2019-3Q,Motorola,30628,0.017688474250702992
2019-3Q,Asus,30395,0.01755391063243168
2019-3Q,Lenovo,25713,0.014849932689314551
2019-3Q,Others,195744,0.11304729997811175
2019-2Q,Xiaomi,397560,0.26501738518313106
2019-2Q,Vivo,260776,0.17383583267561167
2019-2Q,Samsung,242964,0.1619621792273726
2019-2Q,Oppo,188693,0.12578459971415773
2019-2Q,Realme,100087,0.06671897331427719
2019-2Q,Motorola,28185,0.018788396723479598
2019-2Q,Gionee,27145,0.018095122549542438
2019-2Q,Huawei,26683,0.017787148829966508
2019-2Q,Asus,26345,0.017561834723436934
2019-2Q,Lenovo,26095,0.01739518227777896
2019-2Q,Others,175595,0.11705334478124534
2019-1Q,Xiaomi,334681,0.2658128720459699
2019-1Q,Vivo,212982,0.16915617293510765
2019-1Q,Samsung,202440,0.16078342605940027
2019-1Q,Oppo,153803,0.12215458050886159
2019-1Q,Realme,84813,0.067360821548982
2019-1Q,Motorola,24528,0.019480813447860946
2019-1Q,Gionee,23250,0.018465790633674452
2019-1Q,Lenovo,22797,0.018106005551650605
2019-1Q,Asus,22514,0.017881239153829963
2019-1Q,Huawei,22249,0.017670768851983782
2019-1Q,Others,155028,0.12312750926267885
2023-4Q,null,null,null
2023-3Q,null,null,null
2023-2Q,null,null,null
2023-1Q,null,null,null
2018-4Q,Xiaomi,277115,0.2666564667188211
2018-4Q,Vivo,169404,0.16301056271957554
2018-4Q,Samsung,167786,0.16145362728428314
2018-4Q,Oppo,122447,0.11782575602302109
2018-4Q,Realme,70255,0.0676035222536881
2018-4Q,Motorola,21507,0.020695309274928048
2018-4Q,Lenovo,20275,0.019509805902690573
2018-4Q,Gionee,20028,0.01927212787270465
2018-4Q,Asus,19175,0.018451320748907114
2018-4Q,Huawei,17882,0.017207119563596194
2018-4Q,Others,133347,0.12831438163778447
2018-3Q,Xiaomi,210185,0.26781914419178343
2018-3Q,Samsung,125434,0.159828848550335
2018-3Q,Vivo,119540,0.1523186740094954
2018-3Q,Oppo,88721,0.11304889640954024
2018-3Q,Realme,53089,0.06764636175748788
2018-3Q,Motorola,17022,0.021689547172407817
2018-3Q,Gionee,17020,0.021686998758922632
2018-3Q,Lenovo,15831,0.02017196694198027
2018-3Q,Asus,14498,0.018473449354104603
2018-3Q,Apple,13471,0.017164839029462208
2018-3Q,Others,109991,0.14015127382448056
2018-2Q,Xiaomi,152839,0.26764743996105395
2018-2Q,Samsung,89734,0.15713970503251928
2018-2Q,Vivo,80455,0.1408905762407932
2018-2Q,Oppo,62688,0.10977749603359449
2018-2Q,Realme,38933,0.06817839543574424
2018-2Q,Lenovo,13092,0.022926349190783228
2018-2Q,Motorola,12862,0.022523579536499687
2018-2Q,Gionee,12545,0.021968457882552368
2018-2Q,Asus,11093,0.019425755543336264
2018-2Q,Apple,11044,0.01933994809524977
2018-2Q,Others,85761,0.15018229704787356
2018-1Q,Xiaomi,101793,0.264234743807059
2018-1Q,Samsung,61603,0.15990935450125507
2018-1Q,Vivo,50781,0.13181755646524088
2018-1Q,Oppo,40778,0.10585172244618248
2018-1Q,Realme,26387,0.06849549757681635
2018-1Q,Lenovo,9294,0.02412540851475845
2018-1Q,Gionee,9094,0.02360624758265691
2018-1Q,Motorola,8922,0.02315976918104959
2018-1Q,Apple,8319,0.021594498970763452
2018-1Q,Asus,7905,0.02051983584131327
2018-1Q,Others,60361,0.1566853651129045
2020-4Q,Xiaomi,792324,0.25508209028982154
2020-4Q,Vivo,627536,0.20202997083530658
2020-4Q,Samsung,465965,0.15001353764608505
2020-4Q,Oppo,431650,0.1389661101690741
2020-4Q,Realme,271012,0.08725004853270267
2020-4Q,Huawei,50719,0.016328558187571573
2020-4Q,Motorola,42173,0.013577244907124666
2020-4Q,Gionee,41431,0.01333836420807346
2020-4Q,Asus,40998,0.013198963476686434
2020-4Q,Lenovo,34802,0.011204213057115988
2020-4Q,Others,307543,0.09901089869043798
2020-3Q,Xiaomi,729048,0.2576131329524868
2020-3Q,Vivo,564343,0.19941371252620574
2020-3Q,Samsung,427293,0.15098633892235755
2020-3Q,Oppo,388827,0.13739416560571674
2020-3Q,Realme,236986,0.08374031055002966
2020-3Q,Huawei,47619,0.01682643636367491
2020-3Q,Motorola,40261,0.014226446469642698
2020-3Q,Gionee,39463,0.013944468767082531
2020-3Q,Asus,38775,0.01370136017139156
2020-3Q,Lenovo,33169,0.01172044914313054
2020-3Q,Others,284227,0.10043317852828133
2020-2Q,Xiaomi,663323,0.26003662261264043
2020-2Q,Vivo,494955,0.19403281138335235
2020-2Q,Samsung,388754,0.15239977686158088
2020-2Q,Oppo,346884,0.13598585274197209
2020-2Q,Realme,204222,0.08005933631609133
2020-2Q,Huawei,44120,0.01729597163021589
2020-2Q,Motorola,38074,0.014925811963935625
2020-2Q,Gionee,37873,0.014847015719654723
2020-2Q,Asus,36040,0.014128441014346797
2020-2Q,Lenovo,31346,0.01228829389666245
2020-2Q,Others,265292,0.10400006585954746
2020-1Q,Xiaomi,576697,0.26382129776782326
2020-1Q,Vivo,410865,0.1879582129044831
2020-1Q,Samsung,337886,0.15457254505846002
2020-1Q,Oppo,292242,0.13369180644647743
2020-1Q,Realme,167659,0.07669888167001992
2020-1Q,Huawei,39212,0.01793829468173388
2020-1Q,Motorola,34939,0.015983527437649192
2020-1Q,Gionee,33136,0.015158709899365855
2020-1Q,Asus,32099,0.014684314010735895
2020-1Q,Lenovo,28782,0.013166887624443145
2020-1Q,Others,232421,0.10632552249880829
2024-2Q,null,null,null
2024-1Q,null,null,null
2021-4Q,Xiaomi,2742821,0.2263718737823877
2021-4Q,Vivo,2569078,0.21203242966023267
2021-4Q,Samsung,2176063,0.1795959192300642
2021-4Q,Oppo,1697572,0.14010486084236465
2021-4Q,Realme,916660,0.07565424131628112
2021-4Q,Apple,529430,0.04369518139776877
2021-4Q,OnePlus,238331,0.019670053222733182
2021-4Q,Motorola,170147,0.014042657252679603
2021-4Q,Tecno,156987,0.012956529554599335
2021-4Q,Huawei,147354,0.01216149398350456
2021-4Q,Others,771996,0.06371475975738417
2021-3Q,Xiaomi,2638176,0.2329446119744262
2021-3Q,Vivo,2357220,0.20813687117097454
2021-3Q,Samsung,2089070,0.18445986944669898
2021-3Q,Oppo,1560205,0.13776235866203
2021-3Q,Realme,781719,0.0690239124031287
2021-3Q,Apple,467144,0.04124769454963632
2021-3Q,OnePlus,210246,0.01856421743248942
2021-3Q,Motorola,168742,0.014899513798089523
2021-3Q,Huawei,153598,0.013562334927634818
2021-3Q,Tecno,134477,0.011873996497763951
2021-3Q,Others,764739,0.06752461913712758
2021-2Q,Xiaomi,2505880,0.23796188515101807
2021-2Q,Vivo,2114734,0.2008181114949451
2021-2Q,Samsung,2016108,0.19145244798156685
2021-2Q,Oppo,1416092,0.13447408569735003
2021-2Q,Realme,673053,0.06391405840924073
2021-2Q,Apple,434298,0.041241548197566064
2021-2Q,OnePlus,181344,0.01722068099862173
2021-2Q,Motorola,169562,0.01610184572684124
2021-2Q,Huawei,154484,0.014670017664720527
2021-2Q,Tecno,108879,0.010339302797164149
2021-2Q,Others,756160,0.0718060158809655
2021-1Q,Xiaomi,2382996,0.24247242927154872
2021-1Q,Vivo,1922898,0.1956569584260328
2021-1Q,Samsung,1913165,0.19466661511278344
2021-1Q,Oppo,1300515,0.13232881270219848
2021-1Q,Realme,577867,0.05879859441050763
2021-1Q,Apple,401563,0.04085947106733327
2021-1Q,Motorola,169504,0.017247215963117266
2021-1Q,OnePlus,165335,0.016823015688491087
2021-1Q,Huawei,157570,0.01603291851111707
2021-1Q,Lenovo,92713,0.009433648371651945
2021-1Q,Others,743779,0.07568032047521826
2022-4Q,null,null,null
2022-3Q,null,null,null
2022-2Q,null,null,null
2022-1Q,Xiaomi,2837979,0.2205628077060459
2022-1Q,Vivo,2767906,0.2151168556308594
2022-1Q,Samsung,2259241,0.17558429369795014
2022-1Q,Oppo,1825605,0.14188285556806302
2022-1Q,Realme,1043668,0.08111206756390851
2022-1Q,Apple,578053,0.04492527699567296
2022-1Q,OnePlus,267015,0.0207519428789395
2022-1Q,Tecno,184983,0.014376558056943862
2022-1Q,Motorola,170641,0.013261922681516452
2022-1Q,Huawei,145049,0.011272956810094173
2022-1Q,Others,786848,0.06115246241000613
2019-4Q,Xiaomi,1597800,0.2509628646269115
2019-4Q,Samsung,1285177,0.20185987074265876
2019-4Q,Vivo,1103105,0.1732622298061517
2019-4Q,Oppo,785251,0.12333761447687248
2019-4Q,Realme,319391,0.05016602847418568
2019-4Q,Apple,288206,0.045267870423497086
2019-4Q,Motorola,136766,0.021481529067195002
2019-4Q,OnePlus,130817,0.020547132971522514
2019-4Q,Huawei,113928,0.017894415597205386
2019-4Q,Lenovo,76631,0.012036259406199056
2019-4Q,Others,529607,0.08318418440760089
2019-3Q,Xiaomi,1453801,0.2513594981250925
2019-3Q,Samsung,1177753,0.20363131060944523
2019-3Q,Vivo,977699,0.16904234483082953
2019-3Q,Oppo,699529,0.12094726744853514
2019-3Q,Realme,278941,0.04822838185316383
2019-3Q,Apple,268393,0.04640465220500464
2019-3Q,Motorola,129804,0.022442870994468643
2019-3Q,OnePlus,123917,0.0214250196066498
2019-3Q,Huawei,103942,0.017971379132438597
2019-3Q,Lenovo,73965,0.012788411397999085
2019-3Q,Others,496008,0.08575886379637301
2019-2Q,Xiaomi,1301537,0.2513575626251683
2019-2Q,Samsung,1060392,0.2047867625332414
2019-2Q,Vivo,854882,0.16509792334150247
2019-2Q,Oppo,615320,0.11883283797119754
2019-2Q,Realme,244076,0.047136845479844654
2019-2Q,Apple,243241,0.04697558724070737
2019-2Q,Motorola,122500,0.023657645861456963
2019-2Q,OnePlus,114507,0.022114008609451858
2019-2Q,Huawei,92344,0.017833809383105158
2019-2Q,Lenovo,72976,0.014093390729679047
2019-2Q,Others,456255,0.08811362622464528
2019-1Q,Xiaomi,1136307,0.25035587858993424
2019-1Q,Samsung,934852,0.20597047612270028
2019-1Q,Vivo,732478,0.16138259575783467
2019-1Q,Oppo,527926,0.11631484938530663
2019-1Q,Apple,216144,0.04762174396702893
2019-1Q,Realme,213023,0.04693411228203607
2019-1Q,Motorola,111982,0.02467233942610405
2019-1Q,OnePlus,105006,0.023135358126997928
2019-1Q,Huawei,80507,0.017737636675334952
2019-1Q,Lenovo,67191,0.014803800239139837
2019-1Q,Others,413351,0.09107120942758243
2023-4Q,null,null,null
2023-3Q,null,null,null
2023-2Q,null,null,null
2023-1Q,null,null,null
2018-4Q,Xiaomi,948615,0.25009102104121744
2018-4Q,Samsung,785842,0.20717786262822366
2018-4Q,Vivo,591623,0.155974341689166
2018-4Q,Oppo,427382,0.11267416259982985
2018-4Q,Apple,187472,0.049424754928647674
2018-4Q,Realme,179167,0.04723524081623399
2018-4Q,Motorola,98841,0.02605824977544628
2018-4Q,OnePlus,93582,0.024671777202636698
2018-4Q,Huawei,65203,0.01718999261549786
2018-4Q,Lenovo,59641,0.01572363770962851
2018-4Q,Others,355711,0.09377895899347206
2018-3Q,Xiaomi,751015,0.24864769477399998
2018-3Q,Samsung,630157,0.208633762835229
2018-3Q,Vivo,451732,0.14956042216952864
2018-3Q,Oppo,328450,0.10874394698976757
2018-3Q,Apple,152459,0.0504764603870086
2018-3Q,Realme,143729,0.0475861128235418
2018-3Q,Motorola,81942,0.02712953723317258
2018-3Q,OnePlus,79279,0.026247865347546914
2018-3Q,Huawei,50399,0.016686211552252386
2018-3Q,Lenovo,49707,0.01645710267322386
2018-3Q,Others,301529,0.09983088321472866
2018-2Q,Xiaomi,599986,0.24517033811004402
2018-2Q,Samsung,516011,0.210855905535299
2018-2Q,Vivo,351564,0.1436584599429312
2018-2Q,Oppo,260510,0.10645135850011095
2018-2Q,Apple,127528,0.05211135406242428
2018-2Q,Realme,116691,0.04768306581220086
2018-2Q,Motorola,68775,0.02810330574966462
2018-2Q,OnePlus,67358,0.0275242816239318
2018-2Q,Lenovo,44001,0.017979986278313237
2018-2Q,Huawei,39423,0.016109292949022583
2018-2Q,Others,255374,0.10435265143605747
2018-1Q,Xiaomi,444407,0.2405636809777428
2018-1Q,Samsung,394835,0.21372966892701303
2018-1Q,Vivo,256267,0.13872088610918193
2018-1Q,Oppo,192587,0.10425001772802983
2018-1Q,Apple,100085,0.05417740046996872
2018-1Q,Realme,89281,0.04832904522515139
2018-1Q,OnePlus,55486,0.030035342383740664
2018-1Q,Motorola,53420,0.02891698789134964
2018-1Q,Lenovo,34977,0.018933535856902592
2018-1Q,Huawei,29629,0.016038589184440257
2018-1Q,Others,196383,0.10630484524647917
2020-4Q,Xiaomi,2236661,0.24498270676930556
2020-4Q,Samsung,1795147,0.19662343605436788
2020-4Q,Vivo,1744266,0.19105041220179075
2020-4Q,Oppo,1196039,0.13100280803467912
2020-4Q,Realme,514733,0.056378987966207196
2020-4Q,Apple,374080,0.040973187688372006
2020-4Q,Motorola,165075,0.018080755340189287
2020-4Q,OnePlus,156430,0.017133863745968866
2020-4Q,Huawei,151226,0.016563866770107318
2020-4Q,Lenovo,91990,0.010075715182456535
2020-4Q,Others,704226,0.07713426024655545
2020-3Q,Xiaomi,2075024,0.24706149057200444
2020-3Q,Samsung,1655037,0.19705598979665706
2020-3Q,Vivo,1573430,0.18733950118683396
2020-3Q,Oppo,1092131,0.13003392382926354
2020-3Q,Realme,459785,0.05474402582459242
2020-3Q,Apple,348330,0.041473702960036274
2020-3Q,Motorola,158324,0.018850752296514176
2020-3Q,OnePlus,149108,0.01775345477267272
2020-3Q,Huawei,142260,0.016938101751484972
2020-3Q,Lenovo,87838,0.010458378895310958
2020-3Q,Others,657549,0.07829067811462949
2020-2Q,Xiaomi,1914791,0.24922834906398358
2020-2Q,Samsung,1520490,0.19790630542356652
2020-2Q,Vivo,1398622,0.18204402048294924
2020-2Q,Oppo,984512,0.12814364617009408
2020-2Q,Realme,407778,0.05307620399542984
2020-2Q,Apple,326534,0.04250152091442816
2020-2Q,Motorola,151138,0.019672055185569783
2020-2Q,OnePlus,142338,0.018526651080493534
2020-2Q,Huawei,133152,0.017331005386262803
2020-2Q,Lenovo,83928,0.010924031333049932
2020-2Q,Others,619595,0.08064621096417254
2020-1Q,Xiaomi,1753322,0.24980473786717616
2020-1Q,Samsung,1400065,0.19947440933382915
2020-1Q,Vivo,1250165,0.17811739093886822
2020-1Q,Oppo,881733,0.12562500267140825
2020-1Q,Realme,364011,0.05186250582366996
2020-1Q,Apple,308315,0.043927212317827764
2020-1Q,Motorola,143514,0.020447172367808034
2020-1Q,OnePlus,137007,0.01952008685282464
2020-1Q,Huawei,123916,0.017654945239692996
2020-1Q,Lenovo,80705,0.011498453432723967
2020-1Q,Others,576017,0.08206808315417088
2024-2Q,null,null,null
2024-1Q,null,null,null
2021-4Q,Vivo,74157,0.23546090733590733
2021-4Q,Xiaomi,72002,0.22861842105263158
2021-4Q,Samsung,54367,0.17262433956512904
2021-4Q,Oppo,48973,0.1554974852672221
2021-4Q,Realme,31777,0.10089730237756553
2021-4Q,Apple,6342,0.02013691322901849
2021-4Q,OnePlus,3900,0.01238315383052225
2021-4Q,Gionee,2500,0.007937919122129648
2021-4Q,Huawei,2496,0.007925218451534242
2021-4Q,Motorola,2316,0.007353688274740906
2021-4Q,Others,16114,0.05116465149359886
2021-3Q,Vivo,69301,0.23646327024324998
2021-3Q,Xiaomi,66832,0.22803874802523602
2021-3Q,Samsung,52621,0.17954912257355676
2021-3Q,Oppo,46021,0.15702913608554867
2021-3Q,Realme,26567,0.09064976985256233
2021-3Q,Apple,5574,0.019019152224872302
2021-3Q,OnePlus,3208,0.01094607828083788
2021-3Q,Gionee,2629,0.008970461284389896
2021-3Q,Huawei,2593,0.008847624994455306
2021-3Q,Motorola,2253,0.007687504478406404
2021-3Q,Others,15474,0.05279913195688446
2021-2Q,Vivo,63439,0.2344625460136304
2021-2Q,Xiaomi,61629,0.22777301420693938
2021-2Q,Samsung,51110,0.18889611637567819
2021-2Q,Oppo,42407,0.15673092559466612
2021-2Q,Realme,22481,0.08308694173824342
2021-2Q,Apple,5062,0.018708513815176738
2021-2Q,OnePlus,2622,0.009690581434886093
2021-2Q,Gionee,2510,0.009276643555135047
2021-2Q,Huawei,2408,0.008899664414647488
2021-2Q,Motorola,2229,0.008238102981831084
2021-2Q,Others,14675,0.054236949869166065
2021-1Q,Vivo,58748,0.23383219232606273
2021-1Q,Xiaomi,57405,0.2284867059385448
2021-1Q,Samsung,48405,0.19266438465212546
2021-1Q,Oppo,39602,0.1576261741760866
2021-1Q,Realme,18658,0.07426365228466805
2021-1Q,Apple,4560,0.018149976118452475
2021-1Q,Gionee,2611,0.010392453430982327
2021-1Q,Huawei,2526,0.0100541315077217
2021-1Q,OnePlus,2342,0.00932176405031046
2021-1Q,Motorola,2224,0.008852093615666296
2021-1Q,Others,14159,0.056356471899379076
2022-4Q,null,null,null
2022-3Q,null,null,null
2022-2Q,null,null,null
2022-1Q,Vivo,78763,0.2348757525966261
2022-1Q,Xiaomi,75927,0.2264186390488431
2022-1Q,Samsung,56027,0.16707570548012607
2022-1Q,Oppo,52153,0.1555232168044874
2022-1Q,Realme,36430,0.10863633517127444
2022-1Q,Apple,7110,0.021202425008722516
2022-1Q,OnePlus,4423,0.01318963794846409
2022-1Q,Huawei,2515,0.007499873262579062
2022-1Q,Gionee,2482,0.007401465382791742
2022-1Q,Infinix,2358,0.00703169031934848
2022-1Q,Others,17151,0.051145258976736975
2019-4Q,Xiaomi,31369,0.242566945816998
2019-4Q,Vivo,26787,0.20713573201568192
2019-4Q,Samsung,26087,0.20172284470426305
2019-4Q,Oppo,19208,0.14852962782533385
2019-4Q,Realme,7743,0.0598742663604519
2019-4Q,Apple,2811,0.02173660890342636
2019-4Q,Gionee,1983,0.015333936483633749
2019-4Q,Motorola,1637,0.012658423612560992
2019-4Q,Huawei,1581,0.012225392627647482
2019-4Q,OnePlus,1535,0.011869688604325671
2019-4Q,Others,8580,0.06634653304567703
2019-3Q,Xiaomi,27394,0.24426432692221955
2019-3Q,Vivo,22731,0.2026857127571356
2019-3Q,Samsung,22720,0.20258762895790422
2019-3Q,Oppo,16262,0.14500352210006331
2019-3Q,Realme,6477,0.057753524329240566
2019-3Q,Apple,2509,0.022372022933775604
2019-3Q,Gionee,1800,0.01605007623786213
2019-3Q,Motorola,1561,0.01391898278183488
2019-3Q,OnePlus,1390,0.012394225539237977
2019-3Q,Huawei,1377,0.01227830832196453
2019-3Q,Others,7928,0.07069166911876165
2019-2Q,Xiaomi,23326,0.24327058455441414
2019-2Q,Samsung,19719,0.2056526046826928
2019-2Q,Vivo,18958,0.1977160139750743
2019-2Q,Oppo,13678,0.14265004953850968
2019-2Q,Realme,5425,0.05657819262658393
2019-2Q,Apple,2169,0.022620847890702404
2019-2Q,Gionee,1608,0.016770089169317413
2019-2Q,Motorola,1404,0.014642540543359232
2019-2Q,OnePlus,1251,0.013046879073890598
2019-2Q,Huawei,1175,0.012254262919121866
2019-2Q,Others,7172,0.07479793502633363
2019-1Q,Xiaomi,18809,0.24440921553594866
2019-1Q,Samsung,15537,0.20189196564315137
2019-1Q,Vivo,14892,0.19351066179814702
2019-1Q,Oppo,10738,0.13953246618241355
2019-1Q,Realme,4413,0.05734371142326234
2019-1Q,Apple,1870,0.024299284015749056
2019-1Q,Gionee,1310,0.01702249308055148
2019-1Q,Motorola,1137,0.01477448445235651
2019-1Q,OnePlus,1114,0.014475616253232324
2019-1Q,Huawei,972,0.012630429980378654
2019-1Q,Others,6165,0.08010967163480905
2023-4Q,null,null,null
2023-3Q,null,null,null
2023-2Q,null,null,null
2023-1Q,null,null,null
2018-4Q,Xiaomi,15097,0.24408264890383496
2018-4Q,Samsung,12580,0.20338873439824096
2018-4Q,Vivo,11624,0.18793248399405033
2018-4Q,Oppo,8328,0.13464398887667334
2018-4Q,Realme,3613,0.0584136325421975
2018-4Q,Apple,1517,0.02452628855978788
2018-4Q,Gionee,1188,0.01920713962361767
2018-4Q,Motorola,944,0.015262238892840976
2018-4Q,OnePlus,896,0.014486192847442281
2018-4Q,Lenovo,831,0.013435297160964884
2018-4Q,Others,5234,0.08462135420034922
2018-3Q,Xiaomi,11250,0.24498061931100562
2018-3Q,Samsung,9307,0.20266974434911372
2018-3Q,Vivo,8226,0.1791298288402073
2018-3Q,Oppo,5992,0.13048212185880406
2018-3Q,Realme,2676,0.05827272331344454
2018-3Q,Apple,1153,0.02510779147249684
2018-3Q,Gionee,1024,0.02229868037106398
2018-3Q,OnePlus,740,0.016114280736901705
2018-3Q,Motorola,722,0.015722311746004095
2018-3Q,Lenovo,629,0.013697138626366448
2018-3Q,Others,4203,0.0915247593745917
2018-2Q,Xiaomi,8058,0.24505063406623484
2018-2Q,Samsung,6633,0.20171517197336009
2018-2Q,Vivo,5591,0.17002706565702644
2018-2Q,Oppo,4204,0.12784721588662834
2018-2Q,Realme,1943,0.0590882826992671
2018-2Q,Apple,869,0.026427029164005716
2018-2Q,Gionee,730,0.022199920931788464
2018-2Q,Lenovo,581,0.017668704193656296
2018-2Q,OnePlus,554,0.01684761122768604
2018-2Q,Motorola,514,0.015631177204026396
2018-2Q,Others,3206,0.09749718699632029
2018-1Q,Xiaomi,5212,0.24247499418469412
2018-1Q,Samsung,4354,0.2025587345894394
2018-1Q,Vivo,3523,0.16389858106536404
2018-1Q,Oppo,2608,0.12133054198650849
2018-1Q,Realme,1297,0.06033961386368923
2018-1Q,Apple,628,0.029216096766689927
2018-1Q,Gionee,563,0.02619213770644336
2018-1Q,Lenovo,420,0.019539427773900907
2018-1Q,OnePlus,403,0.018748546173528727
2018-1Q,Motorola,343,0.015957199348685742
2018-1Q,Others,2144,0.09974412654105606
2020-4Q,Vivo,53198,0.23000363177282396
2020-4Q,Xiaomi,53097,0.2295669543261332
2020-4Q,Samsung,45317,0.195929820313716
2020-4Q,Oppo,36466,0.15766217595074625
2020-4Q,Realme,16419,0.07098818809124396
2020-4Q,Apple,4188,0.01810698165090016
2020-4Q,Gionee,2611,0.01128876052781765
2020-4Q,Huawei,2424,0.010480258720578317
2020-4Q,Motorola,2149,0.00929128547463812
2020-4Q,OnePlus,2141,0.00925669716202895
2020-4Q,Others,13282,0.05742524600937343
2020-3Q,Xiaomi,47870,0.23232676198518779
2020-3Q,Vivo,46799,0.22712889354804267
2020-3Q,Samsung,40403,0.19608728148083437
2020-3Q,Oppo,32287,0.15669801888898596
2020-3Q,Realme,13982,0.06785863350902226
2020-3Q,Apple,3738,0.01814158003552605
2020-3Q,Gionee,2514,0.012201158964503071
2020-3Q,Huawei,2276,0.011046077089581939
2020-3Q,Motorola,1997,0.00969201052192229
2020-3Q,OnePlus,1965,0.009536705395882472
2020-3Q,Others,12215,0.05928287858051115
2020-2Q,Xiaomi,41662,0.234670541980691
