state, date, name, count, amount
maharashtra,2021-3Q,beed district,646,430082.0
maharashtra,2021-3Q,satara district,999,815566.0
maharashtra,2021-2Q,jalgaon district,1585,986475.0
maharashtra,2021-2Q,latur district,1022,569472.0
maharashtra,2021-2Q,thane district,7446,5734857.0
maharashtra,2021-2Q,bhandara district,324,247736.0
maharashtra,2021-2Q,nandurbar district,410,221163.0
maharashtra,2021-2Q,chandrapur district,841,635709.0
maharashtra,2021-2Q,kolhapur district,1639,1046476.0
maharashtra,2021-2Q,solapur district,2417,1483185.0
maharashtra,2021-2Q,mumbai district,2001,1561381.0
maharashtra,2021-2Q,sindhudurg district,245,258089.0
maharashtra,2021-2Q,dhule district,788,510317.0
maharashtra,2021-2Q,wardha district,355,224636.0
maharashtra,2021-2Q,parbhani district,865,416117.0
maharashtra,2021-2Q,mumbai suburban district,5293,3659655.0
maharashtra,2021-2Q,hingoli district,340,231624.0
maharashtra,2021-2Q,ratnagiri district,463,434817.0
maharashtra,2021-2Q,nanded district,1126,741452.0
maharashtra,2021-2Q,osmanabad district,583,405599.0
maharashtra,2021-2Q,nagpur district,3864,2683877.0
maharashtra,2021-2Q,buldhana district,969,523648.0
maharashtra,2021-2Q,nashik district,4607,2827696.0
maharashtra,2021-2Q,akola district,471,290035.0
maharashtra,2021-2Q,yavatmal district,644,428570.0
maharashtra,2021-2Q,aurangabad district,3162,1752774.0
maharashtra,2021-2Q,amravati district,1363,764259.0
maharashtra,2021-2Q,washim district,310,176345.0
maharashtra,2021-2Q,sangli district,962,652782.0
maharashtra,2021-2Q,gadchiroli district,227,168919.0
maharashtra,2021-2Q,raigad district,2219,1802764.0
maharashtra,2021-2Q,palghar district,2152,1598936.0
maharashtra,2021-2Q,jalna district,1024,522403.0
maharashtra,2021-2Q,gondia district,325,235931.0
maharashtra,2021-2Q,ahmednagar district,3355,2145197.0
maharashtra,2021-2Q,pune district,14949,9422249.0
maharashtra,2021-2Q,beed district,975,552450.0
maharashtra,2021-2Q,satara district,1060,845508.0
maharashtra,2021-1Q,jalgaon district,1377,723970.0
maharashtra,2021-1Q,latur district,747,289468.0
maharashtra,2021-1Q,thane district,6971,4869909.0
maharashtra,2021-1Q,bhandara district,288,181068.0
maharashtra,2021-1Q,nandurbar district,352,253739.0
maharashtra,2021-1Q,chandrapur district,589,427217.0
maharashtra,2021-1Q,kolhapur district,1223,609900.0
maharashtra,2021-1Q,solapur district,1472,734242.0
maharashtra,2021-1Q,mumbai district,2166,1596945.0
maharashtra,2021-1Q,sindhudurg district,191,162532.0
maharashtra,2021-1Q,dhule district,621,289138.0
maharashtra,2021-1Q,wardha district,287,155399.0
maharashtra,2021-1Q,parbhani district,500,199164.0
maharashtra,2021-1Q,mumbai suburban district,5505,3893302.0
maharashtra,2021-1Q,hingoli district,223,91630.0
maharashtra,2021-1Q,ratnagiri district,317,263100.0
maharashtra,2021-1Q,nanded district,794,315124.0
maharashtra,2021-1Q,osmanabad district,393,170085.0
maharashtra,2021-1Q,nagpur district,3055,2060944.0
maharashtra,2021-1Q,buldhana district,784,379639.0
maharashtra,2021-1Q,nashik district,3381,1857949.0
maharashtra,2021-1Q,akola district,429,163961.0
maharashtra,2021-1Q,yavatmal district,562,259090.0
maharashtra,2021-1Q,aurangabad district,2514,903043.0
maharashtra,2021-1Q,amravati district,1094,530040.0
maharashtra,2021-1Q,washim district,225,93567.0
maharashtra,2021-1Q,sangli district,636,391726.0
maharashtra,2021-1Q,gadchiroli district,141,58885.0
maharashtra,2021-1Q,raigad district,1811,1375948.0
maharashtra,2021-1Q,palghar district,1446,1063515.0
maharashtra,2021-1Q,jalna district,674,288602.0
maharashtra,2021-1Q,gondia district,222,126901.0
maharashtra,2021-1Q,ahmednagar district,2121,833980.0
maharashtra,2021-1Q,pune district,10913,6482027.0
maharashtra,2021-1Q,beed district,832,405022.0
maharashtra,2021-1Q,satara district,936,636982.0
maharashtra,2022-4Q,jalgaon district,1799,2793144.0
maharashtra,2022-4Q,latur district,1372,1999046.0
maharashtra,2022-4Q,thane district,20282,24614041.0
maharashtra,2022-4Q,bhandara district,606,1107669.0
maharashtra,2022-4Q,nandurbar district,424,893402.0
maharashtra,2022-4Q,chandrapur district,1432,2406558.0
maharashtra,2022-4Q,kolhapur district,2428,4332767.0
maharashtra,2022-4Q,solapur district,3838,5560713.0
maharashtra,2022-4Q,mumbai district,5857,6447594.0
maharashtra,2022-4Q,sindhudurg district,604,1239446.0
maharashtra,2022-4Q,dhule district,772,1171797.0
maharashtra,2022-4Q,wardha district,989,1438515.0
maharashtra,2022-4Q,parbhani district,513,758986.0
maharashtra,2022-4Q,mumbai suburban district,16192,18884324.0
maharashtra,2022-4Q,hingoli district,236,275612.0
maharashtra,2022-4Q,ratnagiri district,978,1832093.0
maharashtra,2022-4Q,nanded district,1376,1743570.0
maharashtra,2022-4Q,osmanabad district,589,1129877.0
maharashtra,2022-4Q,nagpur district,8811,11940400.0
maharashtra,2022-4Q,buldhana district,860,1332394.0
maharashtra,2022-4Q,nashik district,5371,8785824.0
maharashtra,2022-4Q,akola district,629,1069007.0
maharashtra,2022-4Q,yavatmal district,782,1415444.0
maharashtra,2022-4Q,aurangabad district,2830,4070884.0
maharashtra,2022-4Q,amravati district,1797,2746860.0
maharashtra,2022-4Q,washim district,291,427885.0
maharashtra,2022-4Q,sangli district,1236,2443988.0
maharashtra,2022-4Q,gadchiroli district,305,471075.0
maharashtra,2022-4Q,raigad district,5108,7544340.0
maharashtra,2022-4Q,palghar district,4574,5754546.0
maharashtra,2022-4Q,jalna district,637,922530.0
maharashtra,2022-4Q,gondia district,494,839559.0
maharashtra,2022-4Q,ahmednagar district,2341,3678152.0
maharashtra,2022-4Q,pune district,27018,38292195.0
maharashtra,2022-4Q,beed district,913,1405508.0
maharashtra,2022-4Q,satara district,1616,3145903.0
maharashtra,2022-3Q,jalgaon district,1406,2095347.0
maharashtra,2022-3Q,latur district,1213,1560802.0
maharashtra,2022-3Q,thane district,13402,15693837.0
maharashtra,2022-3Q,bhandara district,512,774688.0
maharashtra,2022-3Q,nandurbar district,278,560241.0
maharashtra,2022-3Q,chandrapur district,1061,1571507.0
maharashtra,2022-3Q,kolhapur district,1686,2611811.0
maharashtra,2022-3Q,solapur district,2464,3354047.0
maharashtra,2022-3Q,mumbai district,4339,4534700.0
maharashtra,2022-3Q,sindhudurg district,440,698895.0
maharashtra,2022-3Q,dhule district,610,843391.0
maharashtra,2022-3Q,wardha district,430,631335.0
maharashtra,2022-3Q,parbhani district,370,428203.0
maharashtra,2022-3Q,mumbai suburban district,11136,11840245.0
maharashtra,2022-3Q,hingoli district,225,300122.0
maharashtra,2022-3Q,ratnagiri district,789,1244929.0
maharashtra,2022-3Q,nanded district,1048,1231006.0
maharashtra,2022-3Q,osmanabad district,456,676086.0
maharashtra,2022-3Q,nagpur district,6993,8397314.0
maharashtra,2022-3Q,buldhana district,734,935635.0
maharashtra,2022-3Q,nashik district,4029,5861346.0
maharashtra,2022-3Q,akola district,462,615704.0
maharashtra,2022-3Q,yavatmal district,565,958314.0
maharashtra,2022-3Q,aurangabad district,2318,2587715.0
maharashtra,2022-3Q,amravati district,1337,1719713.0
maharashtra,2022-3Q,washim district,255,310419.0
maharashtra,2022-3Q,sangli district,965,1739650.0
maharashtra,2022-3Q,gadchiroli district,249,456816.0
maharashtra,2022-3Q,raigad district,3201,4376980.0
maharashtra,2022-3Q,palghar district,3351,3849266.0
maharashtra,2022-3Q,jalna district,524,533938.0
maharashtra,2022-3Q,gondia district,408,655234.0
maharashtra,2022-3Q,ahmednagar district,1880,2485064.0
maharashtra,2022-3Q,pune district,19899,24823260.0
maharashtra,2022-3Q,beed district,775,971755.0
maharashtra,2022-3Q,satara district,1148,1905893.0
maharashtra,2022-2Q,jalgaon district,1270,1784469.0
maharashtra,2022-2Q,latur district,875,1180019.0
maharashtra,2022-2Q,thane district,12306,14514282.0
maharashtra,2022-2Q,bhandara district,310,503043.0
maharashtra,2022-2Q,nandurbar district,310,620354.0
maharashtra,2022-2Q,chandrapur district,912,1421979.0
maharashtra,2022-2Q,kolhapur district,1714,2813708.0
maharashtra,2022-2Q,solapur district,1996,2751216.0
maharashtra,2022-2Q,mumbai district,3914,4071523.0
maharashtra,2022-2Q,sindhudurg district,433,889395.0
maharashtra,2022-2Q,dhule district,540,809964.0
maharashtra,2022-2Q,wardha district,366,569495.0
maharashtra,2022-2Q,parbhani district,324,367858.0
maharashtra,2022-2Q,mumbai suburban district,9944,10743651.0
maharashtra,2022-2Q,hingoli district,173,221227.0
maharashtra,2022-2Q,ratnagiri district,644,1003623.0
maharashtra,2022-2Q,nanded district,781,983825.0
maharashtra,2022-2Q,osmanabad district,375,597547.0
maharashtra,2022-2Q,nagpur district,5933,7435720.0
maharashtra,2022-2Q,buldhana district,572,794419.0
maharashtra,2022-2Q,nashik district,3745,5525097.0
maharashtra,2022-2Q,akola district,383,557549.0
maharashtra,2022-2Q,yavatmal district,457,708513.0
maharashtra,2022-2Q,aurangabad district,1695,2140266.0
maharashtra,2022-2Q,amravati district,1091,1483074.0
maharashtra,2022-2Q,washim district,189,325669.0
maharashtra,2022-2Q,sangli district,961,1712238.0
maharashtra,2022-2Q,gadchiroli district,208,367660.0
maharashtra,2022-2Q,raigad district,2914,4274798.0
maharashtra,2022-2Q,palghar district,2860,3354545.0
maharashtra,2022-2Q,jalna district,391,474300.0
maharashtra,2022-2Q,gondia district,322,516395.0
maharashtra,2022-2Q,ahmednagar district,1450,2250896.0
maharashtra,2022-2Q,pune district,18712,24072589.0
maharashtra,2022-2Q,beed district,613,796168.0
maharashtra,2022-2Q,satara district,1252,1966860.0
maharashtra,2022-1Q,jalgaon district,1410,2149096.0
maharashtra,2022-1Q,latur district,1061,1538194.0
maharashtra,2022-1Q,thane district,14272,16536659.0
maharashtra,2022-1Q,bhandara district,359,650491.0
maharashtra,2022-1Q,nandurbar district,305,546933.0
maharashtra,2022-1Q,chandrapur district,1125,1796858.0
maharashtra,2022-1Q,kolhapur district,1815,3158332.0
maharashtra,2022-1Q,solapur district,4282,5201915.0
maharashtra,2022-1Q,mumbai district,4159,4477237.0
maharashtra,2022-1Q,sindhudurg district,447,780313.0
maharashtra,2022-1Q,dhule district,525,940795.0
maharashtra,2022-1Q,wardha district,440,708586.0
maharashtra,2022-1Q,parbhani district,375,458862.0
maharashtra,2022-1Q,mumbai suburban district,10457,11756037.0
maharashtra,2022-1Q,hingoli district,217,313405.0
maharashtra,2022-1Q,ratnagiri district,821,1224460.0
maharashtra,2022-1Q,nanded district,880,1194883.0
maharashtra,2022-1Q,osmanabad district,437,768384.0
maharashtra,2022-1Q,nagpur district,6568,8328077.0
maharashtra,2022-1Q,buldhana district,548,917050.0
maharashtra,2022-1Q,nashik district,3412,5438097.0
maharashtra,2022-1Q,akola district,401,618148.0
maharashtra,2022-1Q,yavatmal district,583,874592.0
maharashtra,2022-1Q,aurangabad district,1905,2477811.0
maharashtra,2022-1Q,amravati district,1089,1731512.0
maharashtra,2022-1Q,washim district,163,214935.0
maharashtra,2022-1Q,sangli district,922,1798327.0
maharashtra,2022-1Q,gadchiroli district,243,433354.0
maharashtra,2022-1Q,raigad district,3236,4805540.0
maharashtra,2022-1Q,palghar district,3179,4035103.0
maharashtra,2022-1Q,jalna district,427,584157.0
maharashtra,2022-1Q,gondia district,375,752465.0
maharashtra,2022-1Q,ahmednagar district,1498,2370143.0
maharashtra,2022-1Q,pune district,17790,24312875.0
maharashtra,2022-1Q,beed district,744,973322.0
maharashtra,2022-1Q,satara district,1545,2544980.0
maharashtra,2023-4Q,jalgaon district,1948,3583868.0
maharashtra,2023-4Q,latur district,1969,3121157.0
maharashtra,2023-4Q,thane district,21339,28481783.0
maharashtra,2023-4Q,bhandara district,663,1269421.0
maharashtra,2023-4Q,nandurbar district,516,1225691.0
maharashtra,2023-4Q,chandrapur district,1592,2759106.0
maharashtra,2023-4Q,kolhapur district,2390,4985886.0
maharashtra,2023-4Q,solapur district,4432,7196371.0
maharashtra,2023-4Q,mumbai district,6225,7624827.0
maharashtra,2023-4Q,sindhudurg district,660,1420214.0
maharashtra,2023-4Q,dhule district,822,1554263.0
maharashtra,2023-4Q,wardha district,823,1513676.0
maharashtra,2023-4Q,parbhani district,556,838188.0
maharashtra,2023-4Q,mumbai suburban district,18186,22723247.0
maharashtra,2023-4Q,hingoli district,283,387855.0
maharashtra,2023-4Q,ratnagiri district,927,1794192.0
maharashtra,2023-4Q,nanded district,1610,2378336.0
maharashtra,2023-4Q,osmanabad district,705,1595196.0
maharashtra,2023-4Q,nagpur district,9371,14419994.0
maharashtra,2023-4Q,buldhana district,801,1757324.0
maharashtra,2023-4Q,nashik district,5985,11362400.0
maharashtra,2023-4Q,akola district,647,1331384.0
maharashtra,2023-4Q,yavatmal district,834,1834121.0
maharashtra,2023-4Q,aurangabad district,3047,5151528.0
maharashtra,2023-4Q,amravati district,1694,3398188.0
maharashtra,2023-4Q,washim district,320,535754.0
maharashtra,2023-4Q,sangli district,1461,3379771.0
maharashtra,2023-4Q,gadchiroli district,374,771455.0
maharashtra,2023-4Q,raigad district,5393,8827335.0
maharashtra,2023-4Q,palghar district,4551,6750732.0
maharashtra,2023-4Q,jalna district,669,1128517.0
maharashtra,2023-4Q,gondia district,546,1128818.0
maharashtra,2023-4Q,ahmednagar district,2629,5136599.0
maharashtra,2023-4Q,pune district,30243,50492209.0
maharashtra,2023-4Q,beed district,919,1773813.0
maharashtra,2023-4Q,satara district,1838,4023895.0
maharashtra,2023-3Q,jalgaon district,1417,2394037.0
maharashtra,2023-3Q,latur district,1430,2135056.0
maharashtra,2023-3Q,thane district,14544,18428928.0
maharashtra,2023-3Q,bhandara district,578,900874.0
maharashtra,2023-3Q,nandurbar district,389,915608.0
maharashtra,2023-3Q,chandrapur district,1331,1883071.0
maharashtra,2023-3Q,kolhapur district,1581,3133466.0
maharashtra,2023-3Q,solapur district,3358,4879560.0
maharashtra,2023-3Q,mumbai district,5009,5630520.0
maharashtra,2023-3Q,sindhudurg district,510,956862.0
maharashtra,2023-3Q,dhule district,676,1162868.0
maharashtra,2023-3Q,wardha district,597,1052114.0
maharashtra,2023-3Q,parbhani district,420,635394.0
maharashtra,2023-3Q,mumbai suburban district,12754,14762376.0
maharashtra,2023-3Q,hingoli district,251,399891.0
maharashtra,2023-3Q,ratnagiri district,706,1215084.0
maharashtra,2023-3Q,nanded district,1253,1701721.0
maharashtra,2023-3Q,osmanabad district,514,1156504.0
maharashtra,2023-3Q,nagpur district,8273,11430159.0
maharashtra,2023-3Q,buldhana district,655,1151519.0
maharashtra,2023-3Q,nashik district,4482,7981205.0
maharashtra,2023-3Q,akola district,491,857322.0
maharashtra,2023-3Q,yavatmal district,696,1341079.0
maharashtra,2023-3Q,aurangabad district,2500,3718193.0
maharashtra,2023-3Q,amravati district,1435,2346799.0
maharashtra,2023-3Q,washim district,263,526567.0
maharashtra,2023-3Q,sangli district,1029,2211346.0
maharashtra,2023-3Q,gadchiroli district,313,616904.0
maharashtra,2023-3Q,raigad district,3785,5770377.0
maharashtra,2023-3Q,palghar district,3581,4781323.0
maharashtra,2023-3Q,jalna district,548,672108.0
maharashtra,2023-3Q,gondia district,488,801037.0
maharashtra,2023-3Q,ahmednagar district,1897,3355239.0
maharashtra,2023-3Q,pune district,25053,36210265.0
maharashtra,2023-3Q,beed district,769,1345302.0
maharashtra,2023-3Q,satara district,1296,2711204.0
maharashtra,2023-2Q,jalgaon district,1226,2226295.0
maharashtra,2023-2Q,latur district,1194,1819922.0
maharashtra,2023-2Q,thane district,15403,20442020.0
maharashtra,2023-2Q,bhandara district,469,802021.0
maharashtra,2023-2Q,nandurbar district,332,913542.0
maharashtra,2023-2Q,chandrapur district,1053,1771898.0
maharashtra,2023-2Q,kolhapur district,1841,3816333.0
maharashtra,2023-2Q,solapur district,3078,4848042.0
maharashtra,2023-2Q,mumbai district,4859,6032079.0
maharashtra,2023-2Q,sindhudurg district,489,1115441.0
maharashtra,2023-2Q,dhule district,624,1158200.0
maharashtra,2023-2Q,wardha district,525,878687.0
maharashtra,2023-2Q,parbhani district,405,613279.0
maharashtra,2023-2Q,mumbai suburban district,12717,15575502.0
maharashtra,2023-2Q,hingoli district,203,348612.0
maharashtra,2023-2Q,ratnagiri district,763,1464246.0
maharashtra,2023-2Q,nanded district,1019,1524259.0
maharashtra,2023-2Q,osmanabad district,511,1153510.0
maharashtra,2023-2Q,nagpur district,6951,10373645.0
maharashtra,2023-2Q,buldhana district,608,1162143.0
maharashtra,2023-2Q,nashik district,4343,8234879.0
maharashtra,2023-2Q,akola district,435,865486.0
maharashtra,2023-2Q,yavatmal district,580,1081789.0
maharashtra,2023-2Q,aurangabad district,2161,3446846.0
maharashtra,2023-2Q,amravati district,1318,2292611.0
maharashtra,2023-2Q,washim district,191,356151.0
maharashtra,2023-2Q,sangli district,1056,2502814.0
maharashtra,2023-2Q,gadchiroli district,290,638256.0
maharashtra,2023-2Q,raigad district,4134,6846437.0
maharashtra,2023-2Q,palghar district,3310,4531574.0
maharashtra,2023-2Q,jalna district,490,760236.0
maharashtra,2023-2Q,gondia district,392,725052.0
maharashtra,2023-2Q,ahmednagar district,1801,3561394.0
maharashtra,2023-2Q,pune district,25943,39373541.0
maharashtra,2023-2Q,beed district,709,1259134.0
maharashtra,2023-2Q,satara district,1331,2787523.0
maharashtra,2023-1Q,jalgaon district,1420,2441608.0
maharashtra,2023-1Q,latur district,1348,2103354.0
maharashtra,2023-1Q,thane district,18419,23430698.0
maharashtra,2023-1Q,bhandara district,537,1057884.0
maharashtra,2023-1Q,nandurbar district,360,981702.0
maharashtra,2023-1Q,chandrapur district,1457,2302074.0
maharashtra,2023-1Q,kolhapur district,1873,3738802.0
maharashtra,2023-1Q,solapur district,4226,5931789.0
maharashtra,2023-1Q,mumbai district,5742,6476060.0
maharashtra,2023-1Q,sindhudurg district,493,1022091.0
maharashtra,2023-1Q,dhule district,570,1153188.0
maharashtra,2023-1Q,wardha district,628,1177841.0
maharashtra,2023-1Q,parbhani district,386,563749.0
maharashtra,2023-1Q,mumbai suburban district,14976,17928673.0
maharashtra,2023-1Q,hingoli district,229,350076.0
maharashtra,2023-1Q,ratnagiri district,754,1255031.0
maharashtra,2023-1Q,nanded district,1145,1805832.0
maharashtra,2023-1Q,osmanabad district,455,1262791.0
maharashtra,2023-1Q,nagpur district,8255,11655922.0
maharashtra,2023-1Q,buldhana district,632,1271021.0
maharashtra,2023-1Q,nashik district,4297,8048628.0
maharashtra,2023-1Q,akola district,366,758230.0
maharashtra,2023-1Q,yavatmal district,612,1173227.0
maharashtra,2023-1Q,aurangabad district,2195,3540538.0
maharashtra,2023-1Q,amravati district,1516,2526011.0
maharashtra,2023-1Q,washim district,234,444798.0
maharashtra,2023-1Q,sangli district,1036,2625284.0
maharashtra,2023-1Q,gadchiroli district,284,513626.0
maharashtra,2023-1Q,raigad district,4414,6867288.0
maharashtra,2023-1Q,palghar district,3830,5308543.0
maharashtra,2023-1Q,jalna district,441,704832.0
maharashtra,2023-1Q,gondia district,457,791611.0
maharashtra,2023-1Q,ahmednagar district,1659,3286610.0
maharashtra,2023-1Q,pune district,24852,37388150.0
maharashtra,2023-1Q,beed district,675,1414539.0
maharashtra,2023-1Q,satara district,1401,3294147.0
maharashtra,2020-4Q,jalgaon district,1073,559354.0
maharashtra,2020-4Q,latur district,635,298377.0
maharashtra,2020-4Q,thane district,5939,4405413.0
maharashtra,2020-4Q,bhandara district,269,172609.0
maharashtra,2020-4Q,nandurbar district,223,161859.0
maharashtra,2020-4Q,chandrapur district,552,336821.0
maharashtra,2020-4Q,kolhapur district,994,517657.0
maharashtra,2020-4Q,solapur district,1313,596502.0
maharashtra,2020-4Q,mumbai district,1677,1248451.0
maharashtra,2020-4Q,sindhudurg district,184,168701.0
maharashtra,2020-4Q,dhule district,439,205770.0
maharashtra,2020-4Q,wardha district,191,118497.0
maharashtra,2020-4Q,parbhani district,415,179329.0
maharashtra,2020-4Q,mumbai suburban district,4631,3301120.0
maharashtra,2020-4Q,hingoli district,203,75953.0
maharashtra,2020-4Q,ratnagiri district,254,213201.0
maharashtra,2020-4Q,nanded district,731,336213.0
maharashtra,2020-4Q,osmanabad district,414,238644.0
maharashtra,2020-4Q,nagpur district,1994,1280886.0
maharashtra,2020-4Q,buldhana district,558,229992.0
maharashtra,2020-4Q,nashik district,2903,1492155.0
maharashtra,2020-4Q,akola district,283,103257.0
maharashtra,2020-4Q,yavatmal district,413,210547.0
maharashtra,2020-4Q,aurangabad district,1877,739598.0
maharashtra,2020-4Q,amravati district,752,355638.0
maharashtra,2020-4Q,washim district,183,78454.0
maharashtra,2020-4Q,sangli district,633,377052.0
maharashtra,2020-4Q,gadchiroli district,174,108088.0
maharashtra,2020-4Q,raigad district,1547,1308133.0
maharashtra,2020-4Q,palghar district,1117,856150.0
maharashtra,2020-4Q,jalna district,483,174924.0
maharashtra,2020-4Q,gondia district,226,133613.0
maharashtra,2020-4Q,ahmednagar district,1824,875154.0
maharashtra,2020-4Q,pune district,8211,4862704.0
maharashtra,2020-4Q,beed district,683,298018.0
maharashtra,2020-4Q,satara district,800,494980.0
maharashtra,2020-3Q,jalgaon district,1884,565866.0
maharashtra,2020-3Q,latur district,1026,290757.0
maharashtra,2020-3Q,thane district,6951,1718946.0
maharashtra,2020-3Q,bhandara district,225,74839.0
maharashtra,2020-3Q,nandurbar district,322,104800.0
maharashtra,2020-3Q,chandrapur district,485,150929.0
maharashtra,2020-3Q,kolhapur district,2171,652181.0
maharashtra,2020-3Q,solapur district,3034,785356.0
maharashtra,2020-3Q,mumbai district,1179,298346.0
maharashtra,2020-3Q,sindhudurg district,177,57241.0
maharashtra,2020-3Q,dhule district,859,278785.0
maharashtra,2020-3Q,wardha district,249,77347.0
maharashtra,2020-3Q,parbhani district,772,233765.0
maharashtra,2020-3Q,mumbai suburban district,3674,902028.0
maharashtra,2020-3Q,hingoli district,273,75787.0
maharashtra,2020-3Q,ratnagiri district,361,124380.0
maharashtra,2020-3Q,nanded district,1349,398656.0
maharashtra,2020-3Q,osmanabad district,784,247052.0
maharashtra,2020-3Q,nagpur district,2721,792995.0
maharashtra,2020-3Q,buldhana district,821,231273.0
maharashtra,2020-3Q,nashik district,5564,1418697.0
maharashtra,2020-3Q,akola district,495,145429.0
maharashtra,2020-3Q,yavatmal district,482,143635.0
maharashtra,2020-3Q,aurangabad district,4125,982466.0
maharashtra,2020-3Q,amravati district,1228,365804.0
maharashtra,2020-3Q,washim district,288,81814.0
maharashtra,2020-3Q,sangli district,1256,418026.0
maharashtra,2020-3Q,gadchiroli district,125,37639.0
maharashtra,2020-3Q,raigad district,2368,617257.0
maharashtra,2020-3Q,palghar district,1654,447954.0
maharashtra,2020-3Q,jalna district,733,192245.0
maharashtra,2020-3Q,gondia district,218,69108.0
maharashtra,2020-3Q,ahmednagar district,3194,926591.0
maharashtra,2020-3Q,pune district,18176,4567561.0
maharashtra,2020-3Q,beed district,1029,310814.0
maharashtra,2020-3Q,satara district,1410,443787.0
maharashtra,2020-2Q,jalgaon district,660,130587.0
maharashtra,2020-2Q,latur district,214,43226.0
maharashtra,2020-2Q,thane district,7559,1221018.0
maharashtra,2020-2Q,bhandara district,42,9409.0
maharashtra,2020-2Q,nandurbar district,90,19063.0
maharashtra,2020-2Q,chandrapur district,106,23845.0
maharashtra,2020-2Q,kolhapur district,394,81505.0
maharashtra,2020-2Q,solapur district,1152,212690.0
maharashtra,2020-2Q,mumbai district,1473,223485.0
maharashtra,2020-2Q,sindhudurg district,69,13628.0
maharashtra,2020-2Q,dhule district,220,43891.0
maharashtra,2020-2Q,wardha district,310,54715.0
maharashtra,2020-2Q,parbhani district,102,22615.0
maharashtra,2020-2Q,mumbai suburban district,5780,884439.0
maharashtra,2020-2Q,hingoli district,53,12003.0
maharashtra,2020-2Q,ratnagiri district,114,25679.0
maharashtra,2020-2Q,nanded district,280,56282.0
maharashtra,2020-2Q,osmanabad district,189,39852.0
maharashtra,2020-2Q,nagpur district,985,185202.0
maharashtra,2020-2Q,buldhana district,214,46340.0
maharashtra,2020-2Q,nashik district,2519,459865.0
maharashtra,2020-2Q,akola district,188,37514.0
maharashtra,2020-2Q,yavatmal district,134,28263.0
maharashtra,2020-2Q,aurangabad district,2844,496194.0
maharashtra,2020-2Q,amravati district,406,80646.0
maharashtra,2020-2Q,washim district,52,10989.0
maharashtra,2020-2Q,sangli district,250,53169.0
maharashtra,2020-2Q,gadchiroli district,41,8479.0
maharashtra,2020-2Q,raigad district,1695,296865.0
maharashtra,2020-2Q,palghar district,1483,259634.0
maharashtra,2020-2Q,jalna district,258,52193.0
maharashtra,2020-2Q,gondia district,53,10197.0
maharashtra,2020-2Q,ahmednagar district,646,134515.0
maharashtra,2020-2Q,pune district,8699,1482628.0
maharashtra,2020-2Q,beed district,172,39594.0
maharashtra,2020-2Q,satara district,390,79498.0
madhya-pradesh,2024-2Q,morena district,622,887427.0
madhya-pradesh,2024-2Q,alirajpur district,175,163601.0
madhya-pradesh,2024-2Q,sehore district,605,1136577.0
madhya-pradesh,2024-2Q,rajgarh district,384,633345.0
madhya-pradesh,2024-2Q,khargone district,588,919216.0
madhya-pradesh,2024-2Q,satna district,1077,1715112.0
madhya-pradesh,2024-2Q,narsinghpur district,370,759408.0
madhya-pradesh,2024-2Q,jabalpur district,2012,3801138.0
madhya-pradesh,2024-2Q,hoshangabad district,615,1277024.0
madhya-pradesh,2024-2Q,vidisha district,450,808372.0
madhya-pradesh,2024-2Q,balaghat district,611,1253375.0
madhya-pradesh,2024-2Q,singrauli district,1125,2037202.0
madhya-pradesh,2024-2Q,betul district,654,1100252.0
madhya-pradesh,2024-2Q,sidhi district,398,665703.0
madhya-pradesh,2024-2Q,datia district,262,361631.0
madhya-pradesh,2024-2Q,dewas district,895,1705476.0
madhya-pradesh,2024-2Q,sheopur district,129,216380.0
madhya-pradesh,2024-2Q,neemuch district,342,624785.0
madhya-pradesh,2024-2Q,raisen district,571,1068410.0
madhya-pradesh,2024-2Q,mandsaur district,451,760424.0
madhya-pradesh,2024-2Q,barwani district,313,410872.0
madhya-pradesh,2024-2Q,katni district,599,995376.0
madhya-pradesh,2024-2Q,dindori district,206,289259.0
madhya-pradesh,2024-2Q,shivpuri district,323,527726.0
madhya-pradesh,2024-2Q,gwalior district,2602,4170026.0
madhya-pradesh,2024-2Q,anuppur district,322,475120.0
madhya-pradesh,2024-2Q,agar malwa district,194,243737.0
madhya-pradesh,2024-2Q,ashoknagar district,196,363186.0
madhya-pradesh,2024-2Q,sagar district,997,1834823.0
madhya-pradesh,2024-2Q,niwari district,150,222330.0
madhya-pradesh,2024-2Q,rewa district,1205,2184457.0
madhya-pradesh,2024-2Q,shajapur district,317,586891.0
madhya-pradesh,2024-2Q,ujjain district,1241,2152248.0
madhya-pradesh,2024-2Q,bhind district,472,738554.0
madhya-pradesh,2024-2Q,tikamgarh district,211,363693.0
madhya-pradesh,2024-2Q,seoni district,508,1055873.0
madhya-pradesh,2024-2Q,harda district,180,326718.0
madhya-pradesh,2024-2Q,burhanpur district,168,334397.0
madhya-pradesh,2024-2Q,damoh district,255,369930.0
madhya-pradesh,2024-2Q,bhopal district,4787,10605399.0
madhya-pradesh,2024-2Q,jhabua district,302,361640.0
madhya-pradesh,2024-2Q,dhar district,1074,1524207.0
madhya-pradesh,2024-2Q,guna district,577,815813.0
madhya-pradesh,2024-2Q,east nimar district,343,574276.0
madhya-pradesh,2024-2Q,chhindwara district,991,2010458.0
madhya-pradesh,2024-2Q,umaria district,184,308672.0
madhya-pradesh,2024-2Q,mandla district,341,495203.0
madhya-pradesh,2024-2Q,indore district,8230,14342486.0
